,CD4 T_names,CD4 T_scores,CD4 T_pvals,CD4 T_pvals_adj,CD4 T_logfoldchanges,CD14 Monocytes_names,CD14 Monocytes_scores,CD14 Monocytes_pvals,CD14 Monocytes_pvals_adj,CD14 Monocytes_logfoldchanges,B_names,B_scores,B_pvals,B_pvals_adj,B_logfoldchanges,CD8 T_names,CD8 T_scores,CD8 T_pvals,CD8 T_pvals_adj,CD8 T_logfoldchanges,NK_names,NK_scores,NK_pvals,NK_pvals_adj,NK_logfoldchanges,FCGR3A Monocytes_names,FCGR3A Monocytes_scores,FCGR3A Monocytes_pvals,FCGR3A Monocytes_pvals_adj,FCGR3A Monocytes_logfoldchanges,Dendritic_names,Dendritic_scores,Dendritic_pvals,Dendritic_pvals_adj,Dendritic_logfoldchanges,Megakaryocytes_names,Megakaryocytes_scores,Megakaryocytes_pvals,Megakaryocytes_pvals_adj,Megakaryocytes_logfoldchanges
11022,KLC1,-0.55630153,0.5780047361874467,0.9999741090652634,-0.52690125,ACBD3,-0.5418826,0.5878993823806592,1.0,-2.571894,PDPK1,-0.56363535,0.5730023314942011,0.9999330512443403,-0.74570227,ZNF770,-0.28098577,0.7787213211770653,0.9997837817405957,-0.7189132,MTMR4,-0.19670586,0.8440577172749952,0.9995853741482472,-0.27869478,ZNF880,-0.11960665,0.9047947485910269,1.0,-1.2084817,TMEM67,-0.06345393,0.9494050445020589,0.999135589150443,-24.737179,INO80E,-0.29421827,0.7685911196036442,0.9978872631048302,-27.796906
11023,BANP,-0.556997,0.5775294932766897,0.9999741090652634,-0.13523601,AGFG2,-0.5420484,0.5877851800411522,1.0,-2.9562037,NCOA7,-0.56447345,0.5724319584600872,0.9999330512443403,-1.1992625,PTPRN2,-0.28098577,0.7787213211770653,0.9997837817405957,0.89761055,C2CD2L,-0.19675973,0.8440155648865628,0.9995853741482472,-0.82386726,KRT18,-0.119876765,0.9045807680336229,1.0,-0.83968794,MAGEE1,-0.06345393,0.9494050445020589,0.999135589150443,-24.68921,SLC2A6,-0.29421827,0.7685911196036442,0.9978872631048302,-27.649387
11024,TLE3,-0.5574091,0.5772479546891252,0.9999741090652634,-0.71586955,NUBP2,-0.5423468,0.5875796416904814,1.0,-0.37592232,RP11-81H14.2,-0.5645496,0.5723801197393714,0.9999330512443403,-2.075909,GBP4,-0.2813497,0.778442209547707,0.9997837817405957,-0.5085316,MLYCD,-0.19686745,0.8439312614499979,0.9995853741482472,-0.8980923,GAPVD1,-0.12009286,0.9044095885756053,1.0,-0.5142303,ZNF575,-0.06345393,0.9494050445020589,0.999135589150443,-24.677593,OASL,-0.29421827,0.7685911196036442,0.9978872631048302,-27.910513
11025,PML,-0.5576924,0.577054434419757,0.9999741090652634,-0.2667962,RP3-477O4.14,-0.54307616,0.5870773546583427,1.0,-2.1232836,NXT1,-0.5645878,0.5723542012151648,0.9999330512443403,-0.06760228,UBE2V2,-0.28143054,0.7783801886207224,0.9997837817405957,0.22170585,SETD1B,-0.19692132,0.8438891104021005,0.9995853741482472,2.5776145,NSUN3,-0.1202009,0.9043240005119398,1.0,-1.108953,KIAA1324,-0.06345393,0.9494050445020589,0.999135589150443,-24.54782,MFSD11,-0.29421827,0.7685911196036442,0.9978872631048302,-27.874939
11026,KIAA1598,-0.5578727,0.5769313010763317,0.9999741090652634,-4.2576523,GOLPH3L,-0.54354036,0.5867578210183417,1.0,-2.0668404,DYNLL2,-0.56489253,0.5721468730925291,0.9999330512443403,-0.38553676,ALG3,-0.28223926,0.7777600570477914,0.9997837817405957,-0.07820489,RLF,-0.19697519,0.8438469598012832,0.9995853741482472,-1.0004132,RREB1,-0.12052504,0.9040672429941337,1.0,-1.1122397,CYP2U1,-0.06345393,0.9494050445020589,0.999135589150443,-24.851841,PNO1,-0.29421827,0.7685911196036442,0.9978872631048302,-27.919514
11027,MMP23B,-0.5582333,0.576685071546186,0.9999741090652634,-4.392569,ASUN,-0.54483336,0.5858681167779685,1.0,-1.7564808,SAYSD1,-0.56489253,0.5721468730925291,0.9999330512443403,-0.892796,ETFDH,-0.28244144,0.7776050462537968,0.9997837817405957,-1.6381223,DHX57,-0.19719063,0.8436783618711661,0.9995853741482472,-1.0841489,FTSJ3,-0.12052504,0.9040672429941337,1.0,-0.39478934,BAIAP2-AS1,-0.06345393,0.9494050445020589,0.999135589150443,-24.679888,HLA-DOB,-0.29421827,0.7685911196036442,0.9978872631048302,-28.367647
11028,MTCH1,-0.5586197,0.5764213091901828,0.9999741090652634,-0.17874645,NFATC2IP,-0.5450986,0.5856856907553518,1.0,-0.7058364,RFC1,-0.5651592,0.5719654902626266,0.9999330512443403,-0.45483652,NRAS,-0.28252232,0.7775430444142529,0.9997837817405957,-0.5268201,ZG16B,-0.19719063,0.8436783618711661,0.9995853741482472,-0.9573484,STAB1,-0.12063309,0.9039816593825438,1.0,-1.0898123,IGFBP3,-0.06345393,0.9494050445020589,0.999135589150443,-24.86247,MBTPS1,-0.29421827,0.7685911196036442,0.9978872631048302,-27.836039
11029,UBR2,-0.5587485,0.5763334010525532,0.9999741090652634,-0.19562781,RBM5,-0.5452312,0.585594487633532,1.0,-1.7250799,BRE,-0.56569254,0.5716028066159267,0.9999330512443403,-0.4162347,KDM3B,-0.28260317,0.7774810439912998,0.9997837817405957,-1.0698124,ARHGAP27,-0.19729836,0.8435940655916442,0.9995853741482472,-0.0985317,MTERFD3,-0.121065274,0.9036393361008335,1.0,-1.2553592,AP001053.11,-0.06345393,0.9494050445020589,0.999135589150443,-24.513586,SMARCA4,-0.29421827,0.7685911196036442,0.9978872631048302,-28.698154
11030,IP6K2,-0.5589803,0.5761751823458148,0.9999741090652634,-0.32030118,FBXL8,-0.54529756,0.5855488885454876,1.0,-1.2924696,POLL,-0.5660735,0.5713438138494717,0.9999330512443403,-1.538591,NME2,-0.2827649,0.7773570473966576,0.9997837817405957,-1.5385934,SEPN1,-0.19729836,0.8435940655916442,0.9995853741482472,-1.1222637,MAP3K2,-0.121065274,0.9036393361008335,1.0,-0.9885338,RP4-673M15.1,-0.06345393,0.9494050445020589,0.999135589150443,-24.680716,KPNA3,-0.29421827,0.7685911196036442,0.9978872631048302,-27.805609
11031,RP11-140K17.3,-0.55905753,0.5761224473322899,0.9999741090652634,-0.96016634,DTWD1,-0.5456622,0.5852981230366898,1.0,-1.2769263,SHKBP1,-0.5663402,0.5711625521401711,0.9999330512443403,0.018004617,RNF168,-0.28300753,0.7771710631384506,0.9997837817405957,2.6489375,RMDN1,-0.19745995,0.8434676245319264,0.9995853741482472,0.104144864,RPGR,-0.12138941,0.9033826053899969,1.0,-1.6325959,FEZ1,-0.06345393,0.9494050445020589,0.999135589150443,-25.062336,CBX7,-0.29421827,0.7685911196036442,0.9978872631048302,-27.838797
11032,CARD8,-0.55946964,0.5758412324059184,0.9999741090652634,-0.2739357,TYW1,-0.5464248,0.5847739564246306,1.0,-1.2747736,MLKL,-0.5664164,0.5711107681077925,0.9999330512443403,-1.2615198,MIIP,-0.28373536,0.7766131870208616,0.9997837817405957,-0.00027859944,RELL2,-0.1975138,0.8434254784083746,0.9995853741482472,-1.1208298,RP11-345J4.5,-0.12138941,0.9033826053899969,1.0,-1.5807642,C16orf95,-0.06345393,0.9494050445020589,0.999135589150443,-24.60591,STAU1,-0.29421827,0.7685911196036442,0.9978872631048302,-27.997395
11033,MORC3,-0.5597015,0.5756830774978405,0.9999741090652634,-0.4989623,SLC40A1,-0.5465574,0.5846828192984446,1.0,-0.89658797,TMEM138,-0.56668305,0.5709295415947296,0.9999330512443403,-0.6197198,RTFDC1,-0.2837758,0.7765821972783973,0.9997837817405957,-0.2789149,FZR1,-0.19756767,0.8433833327331954,0.9995853741482472,-0.5609025,IARS,-0.12138941,0.9033826053899969,1.0,-1.033686,THAP8,-0.06345393,0.9494050445020589,0.999135589150443,-24.441746,PLEKHF1,-0.29421827,0.7685911196036442,0.9978872631048302,-28.299898
11034,NELFB,-0.560706,0.5749979767428902,0.9999741090652634,0.9145399,INTS8,-0.5474195,0.5840905890436396,1.0,-1.1464748,ANKRD36C,-0.56668305,0.5709295415947296,0.9999330512443403,-1.1782929,COASY,-0.28393754,0.7764582418649332,0.9997837817405957,-0.055037595,RNF169,-0.19778311,0.8432147545185582,0.9995853741482472,-0.6135935,MFSD3,-0.12138941,0.9033826053899969,1.0,-1.7603636,P2RY11,-0.06345393,0.9494050445020589,0.999135589150443,-24.673267,IDH3A,-0.29421827,0.7685911196036442,0.9978872631048302,-27.746746
11035,DNAJC3,-0.5612727,0.5746116798052527,0.9999741090652634,-0.6860796,BTBD1,-0.54748577,0.5840450444391041,1.0,-1.452911,C11orf1,-0.5668354,0.5708259958819444,0.9999330512443403,-1.4146855,HADHB,-0.283978,0.7764272539008983,0.9997837817405957,0.012650413,PCBD2,-0.19816016,0.8429197599324387,0.9995853741482472,-1.4655236,CDK4,-0.12149745,0.9032970307298149,1.0,-0.7887161,C19orf54,-0.06345393,0.9494050445020589,0.999135589150443,-24.60122,INO80C,-0.29421827,0.7685911196036442,0.9978872631048302,-27.874212
11036,ZRSR2,-0.56153023,0.5744361308918345,0.9999741090652634,-0.16200286,ZBTB10,-0.54768467,0.5839084205464766,1.0,-1.7245837,DMXL2,-0.5672164,0.5705671707319104,0.9999330512443403,-2.7937257,SERPINB9,-0.28409928,0.7763342921439337,0.9997837817405957,-0.048743315,DUSP3,-0.19832174,0.8427933404256347,0.9995853741482472,-0.5964268,MAP3K5,-0.1216055,0.9032114571929885,1.0,-1.9287943,RP4-816N1.6,-0.06345393,0.9494050445020589,0.999135589150443,-24.948586,PDCL3,-0.29458332,0.7683122160103499,0.9978872631048302,-0.9293225
11037,EXOSC9,-0.56165904,0.574348365955305,0.9999741090652634,-0.730281,EHMT2,-0.547751,0.5838628825563945,1.0,-1.3638146,DDT,-0.5682069,0.5698944871256808,0.9999330512443403,1.797291,DIABLO,-0.28413972,0.7763033056034807,0.9997837817405957,-0.46942616,IFNG-AS1,-0.19859105,0.8425826502518935,0.9995853741482472,-1.4740195,MEX3C,-0.1216055,0.9032114571929885,1.0,-1.7442101,GPR150,-0.06345393,0.9494050445020589,0.999135589150443,-24.57945,PEPD,-0.29513085,0.7678939168618765,0.9978872631048302,-3.0477734
11038,SEC24D,-0.5620196,0.5741026579081743,0.9999741090652634,-2.0873408,RRAGC,-0.5478505,0.5837945786724973,1.0,-0.9364087,PUSL1,-0.56835926,0.5697910309225007,0.9999330512443403,-2.768744,CDC73,-0.28438234,0.7761173938386436,0.9997837817405957,-0.31173602,TM9SF3,-0.19864492,0.842540513568842,0.9995853741482472,-0.24367134,MTPAP,-0.1216055,0.9032114571929885,1.0,-1.7249786,RFESD,-0.06345393,0.9494050445020589,0.999135589150443,-24.728117,GCC2,-0.29513085,0.7678939168618765,0.9978872631048302,-3.0723941
11039,ZNF516,-0.5620196,0.5741026579081743,0.9999741090652634,-2.4035637,MZF1,-0.5482815,0.5834986381902052,1.0,-1.2165923,VPS53,-0.56874025,0.5695324296177383,0.9999330512443403,-0.8879134,IMPDH1,-0.28442279,0.7760864097912522,0.9997837817405957,0.2277222,STX10,-0.19864492,0.842540513568842,0.9995853741482472,-0.15158445,FCRL5,-0.1216055,0.9032114571929885,1.0,-1.7837265,RP11-755B10.4,-0.06345393,0.9494050445020589,0.999135589150443,-24.704382,RP11-51J9.5,-0.29513085,0.7678939168618765,0.9978872631048302,-3.142411
11040,SLC31A1,-0.5620196,0.5741026579081743,0.9999741090652634,-2.2596333,ZNF493,-0.5483478,0.5834531150908409,1.0,1.5920576,UBE3B,-0.5688164,0.569480716078958,0.9999330512443403,-1.8884515,BTG2,-0.28506973,0.7755907135266003,0.9997837817405957,-0.13851641,BCL2L11,-0.19864492,0.842540513568842,0.9995853741482472,-0.807163,NCK2,-0.1216055,0.9032114571929885,1.0,-1.0549513,ACTL10,-0.06345393,0.9494050445020589,0.999135589150443,-24.568169,THEMIS2,-0.2954959,0.7676150883066851,0.9978872631048302,-2.0222352
11041,B4GALT1,-0.56207114,0.5740675608226526,0.9999741090652634,-0.7550674,RASGRP3,-0.5484804,0.5833620738579257,1.0,-3.7810597,STX17,-0.56889266,0.5694290047813756,0.9999330512443403,-0.93964237,CMIP,-0.28511018,0.7755597355432842,0.9997837817405957,-0.46193334,MINK1,-0.19880651,0.8424141062251945,0.9995853741482472,-0.74462014,TMEM91,-0.121659525,0.9031686708461412,1.0,-1.6925443,RFX2,-0.06345393,0.9494050445020589,0.999135589150443,-24.525818,GLB1,-0.296591,0.7667787832243125,0.9978872631048302,-27.94592
11042,ADM,-0.5622772,0.5739271826432878,0.9999741090652634,-2.0089974,ZDHHC21,-0.548613,0.5832710392470277,1.0,-3.73882,TOMM40,-0.5692355,0.5691963316825241,0.9999330512443403,-0.3815639,USP4,-0.28575715,0.7750641364114342,0.9997837817405957,0.090851106,ENTPD6,-0.19912969,0.8421613037232486,0.9995853741482472,-0.46359676,ZNF529,-0.12171355,0.9031258847805017,1.0,-1.8729627,ZNF654,-0.06345393,0.9494050445020589,0.999135589150443,-24.746044,TRAF5,-0.296591,0.7667787832243125,0.9978872631048302,-27.932507
11043,ALKBH4,-0.56240594,0.573839454539689,0.9999741090652634,-0.5043674,ORC5,-0.54867935,0.5832255244251849,1.0,-3.7411537,ZNF83,-0.5693117,0.5691446327151596,0.9999330512443403,-0.4864547,APEH,-0.28624237,0.7746924971748714,0.9997837817405957,0.19977051,GPR132,-0.19912969,0.8421613037232486,0.9995853741482472,-0.7073899,RP11-353N4.4,-0.12171355,0.9031258847805017,1.0,-1.7289869,ZSCAN5A,-0.06345393,0.9494050445020589,0.999135589150443,-24.899605,NAGPA,-0.296591,0.7667787832243125,0.9978872631048302,-27.75449
11044,PCGF3,-0.562612,0.5736991027904349,0.9999741090652634,-0.69353896,CEP250,-0.54874563,0.5831800112592662,1.0,-3.537803,GGCT,-0.5702641,0.5684985849010696,0.9999330512443403,-0.23887353,FCHO1,-0.28701064,0.7741041739736336,0.9997837817405957,-0.6925087,PPP6R3,-0.19918354,0.8421191715538763,0.9995853741482472,-0.00336809,ELF1,-0.121767566,0.9030830989961933,1.0,-0.9575326,FAM169A,-0.06345393,0.9494050445020589,0.999135589150443,-24.668676,TIFA,-0.296591,0.7667787832243125,0.9978872631048302,-27.863554
11045,KBTBD11,-0.5627923,0.573576308356208,0.9999741090652634,-2.5466754,CYB561D1,-0.548812,0.5831344997494115,1.0,-2.1235256,RIPK2,-0.57056886,0.5682919236682783,0.9999330512443403,-0.16991821,HBS1L,-0.2873341,0.7738564977290815,0.9997837817405957,-0.45576808,KIDINS220,-0.19929127,0.8420349085712897,0.9995853741482472,0.008506987,SCRN3,-0.12182159,0.903040313493339,1.0,-1.8230613,CAPN3,-0.06345393,0.9494050445020589,0.999135589150443,-24.615654,CROCCP2,-0.296591,0.7667787832243125,0.9978872631048302,-27.936718
11046,TNRC18,-0.56284386,0.573541226520498,0.9999741090652634,-2.6219265,ERBB2IP,-0.5488451,0.5831117446155516,1.0,-0.82174015,SCAMP1,-0.57056886,0.5682919236682783,0.9999330512443403,-1.275434,NDUFA3,-0.28745544,0.7737636250709143,0.9997837817405957,0.22879732,MTHFD2,-0.19929127,0.8420349085712897,0.9995853741482472,0.23300679,AC079922.3,-0.12182159,0.903040313493339,1.0,-1.8249677,SGCB,-0.06345393,0.9494050445020589,0.999135589150443,-24.697016,LPIN2,-0.296591,0.7667787832243125,0.9978872631048302,-28.05204
11047,WDR61,-0.5629726,0.5734535263814511,0.9999741090652634,-0.24264035,MAD2L1,-0.54887825,0.5830889898957603,1.0,-1.8621455,UBE2Q2,-0.5708736,0.5680852983692383,0.9999330512443403,-0.4602769,NFATC2,-0.2877789,0.7735159804848486,0.9997837817405957,-0.33466107,BTBD7,-0.19982989,0.8416136208120362,0.9995853741482472,-0.9218614,ACSM3,-0.12192964,0.9029547433324843,1.0,-2.141848,RP11-85A1.3,-0.06345393,0.9494050445020589,0.999135589150443,-24.488245,FARS2,-0.296591,0.7667787832243125,0.9978872631048302,-27.749012
11048,CRLS1,-0.5631014,0.5733658326006682,0.9999741090652634,-0.7240956,ATHL1,-0.54891145,0.5830662355900548,1.0,-0.98463076,RP4-728D4.2,-0.5712165,0.5678528878759934,0.9999330512443403,-1.007807,PYURF,-0.28781936,0.7734850265319877,0.9997837817405957,-0.10086204,TRNT1,-0.2000992,0.8414029939283962,0.9995853741482472,-0.49857137,LINC00426,-0.12192964,0.9029547433324843,1.0,-2.2268615,AMN,-0.06345393,0.9494050445020589,0.999135589150443,-24.658789,PRRC2B,-0.296591,0.7667787832243125,0.9978872631048302,-27.889002
11049,BLCAP,-0.5634105,0.573155393474449,0.9999741090652634,-0.5985856,FAM208B,-0.5490772,0.5829524702734276,1.0,-2.1956391,MAPK3,-0.571407,0.5677237906004271,0.9999330512443403,-0.60412717,DOPEY1,-0.2882237,0.7731755068244024,0.9997837817405957,-25.382214,RP11-455F5.5,-0.20026079,0.8412766232453762,0.9995853741482472,-0.86007243,TSHZ1,-0.12192964,0.9029547433324843,1.0,-1.7930933,NRL,-0.06345393,0.9494050445020589,0.999135589150443,-24.769629,SLAMF6,-0.296591,0.7667787832243125,0.9978872631048302,-27.91171
11050,STX4,-0.56353927,0.5730677213191917,0.9999741090652634,-0.5873264,CDC73,-0.5491435,0.5829069670459894,1.0,-0.71578854,KIR3DL2,-0.57159746,0.5675947073753755,0.9999330512443403,-26.853523,PAWR,-0.2882237,0.7731755068244024,0.9997837817405957,-25.915083,FBLN7,-0.20042238,0.8411502566516003,0.9995853741482472,-2.5650907,DCAF17,-0.12192964,0.9029547433324843,1.0,-1.6855423,CCR4,-0.06345393,0.9494050445020589,0.999135589150443,-24.664907,CCDC159,-0.296591,0.7667787832243125,0.9978872631048302,-27.745275
11051,MFSD12,-0.5637969,0.5728923960975669,0.9999741090652634,-0.7802441,RAPGEF6,-0.54940873,0.5827249707066613,1.0,-2.1429203,FNIP2,-0.57159746,0.5675947073753755,0.9999330512443403,-26.165646,NOD2,-0.2882237,0.7731755068244024,0.9997837817405957,-25.3968,GLE1,-0.20042238,0.8411502566516003,0.9995853741482472,-0.3371224,A1BG-AS1,-0.12192964,0.9029547433324843,1.0,-2.0492506,RP11-817O13.8,-0.06345393,0.9494050445020589,0.999135589150443,-24.628578,FBXO18,-0.296591,0.7667787832243125,0.9978872631048302,-27.851664
11052,GATAD2A,-0.5639771,0.5727696835897447,0.9999741090652634,-0.5703305,DDX39B,-0.5494751,0.5826794757651337,1.0,-0.4343443,CDC42EP2,-0.57159746,0.5675947073753755,0.9999330512443403,-26.266415,MPND,-0.2882237,0.7731755068244024,0.9997837817405957,-25.155865,NSRP1,-0.20058396,0.8410238941502356,0.9995853741482472,0.18170062,STRADA,-0.12192964,0.9029547433324843,1.0,-2.1197205,DGKQ,-0.06345393,0.9494050445020589,0.999135589150443,-24.850378,PLD4,-0.296591,0.7667787832243125,0.9978872631048302,-27.951118
11053,CHST7,-0.5641059,0.57268203943749,0.9999741090652634,-0.90048623,CASP7,-0.5494751,0.5826794757651337,1.0,-1.6177255,RALA,-0.5716737,0.5675430780202056,0.9999330512443403,-0.26021034,TAF4B,-0.2882237,0.7731755068244024,0.9997837817405957,-25.506601,RP11-277L2.3,-0.20063783,0.8409817742264194,0.9995853741482472,-0.4463298,TP73-AS1,-0.12203769,0.9028691742989217,1.0,-2.1830719,FLJ27365,-0.06345393,0.9494050445020589,0.999135589150443,-24.801695,ANKH,-0.296591,0.7667787832243125,0.9978872631048302,-27.879772
11054,RSAD2,-0.56451803,0.5724016209413698,0.9999741090652634,-0.30558938,PRADC1,-0.5502376,0.5821564031127617,1.0,0.05085047,C12orf43,-0.57194036,0.5673623929876467,0.9999330512443403,-1.5596632,GNA12,-0.2882237,0.7731755068244024,0.9997837817405957,-25.50695,ZYG11B,-0.20079942,0.840855417186529,0.9995853741482472,-0.792413,CXorf65,-0.12203769,0.9028691742989217,1.0,-2.116264,TRIM62,-0.06345393,0.9494050445020589,0.999135589150443,-24.792004,CD22,-0.296591,0.7667787832243125,0.9978872631048302,-28.04584
11055,GFER,-0.56469834,0.5722789583593373,0.9999741090652634,-0.6859476,STX5,-0.5510002,0.5816335498903151,1.0,-0.38012838,FAS,-0.5727404,0.5668205032624001,0.9999330512443403,-0.8343936,CD101,-0.2882237,0.7731755068244024,0.9997837817405957,-25.273249,TAOK1,-0.20090714,0.8407711814374065,0.9995853741482472,-0.840342,TOPORS,-0.122253776,0.9026980396176093,1.0,-1.1649796,AC115618.1,-0.06345393,0.9494050445020589,0.999135589150443,-24.588106,ANKRD39,-0.296591,0.7667787832243125,0.9978872631048302,-27.817293
11056,SDHAF1,-0.5648529,0.572173828942827,0.9999741090652634,-0.41529337,RASA2,-0.55133176,0.5814062908981643,1.0,-0.87693024,MYCBP,-0.57300705,0.5666399285069201,0.9999330512443403,-0.3652124,FAM206A,-0.2882237,0.7731755068244024,0.9997837817405957,-25.448858,COPA,-0.20090714,0.8407711814374065,0.9995853741482472,-0.11336812,RINL,-0.122361824,0.9026124739718274,1.0,-0.5829415,E2F1,-0.06345393,0.9494050445020589,0.999135589150443,-24.31391,DDX49,-0.296591,0.7667787832243125,0.9978872631048302,-27.752468
11057,ST8SIA4,-0.56570286,0.5715957812321415,0.9999741090652634,-0.32487705,ATG4D,-0.5518622,0.5810427629161263,1.0,-1.2358897,NFE2L1,-0.57323563,0.5664851721048183,0.9999330512443403,-2.2451417,AZI2,-0.2882237,0.7731755068244024,0.9997837817405957,-0.20995727,DOCK10,-0.20106873,0.8406448312322747,0.9995853741482472,-0.41441455,RIF1,-0.122361824,0.9026124739718274,1.0,-1.0506389,PAQR3,-0.06345393,0.9494050445020589,0.999135589150443,-24.571205,EGLN1,-0.296591,0.7667787832243125,0.9978872631048302,-27.751652
11058,PTOV1,-0.56596047,0.5714206701078379,0.9999741090652634,-0.22565733,EXOC4,-0.5520943,0.5808837528799249,1.0,-0.66330874,CCR2,-0.5734642,0.5663304359789756,0.9999330512443403,-2.5597937,GSTM4,-0.2882237,0.7731755068244024,0.9997837817405957,-25.461699,CTA-211A9.5,-0.20144577,0.840350030056624,0.9995853741482472,-0.9874329,SGTA,-0.12241584,0.9025696915730856,1.0,-0.7568023,ADSSL1,-0.06345393,0.9494050445020589,0.999135589150443,-24.526943,C16orf87,-0.296591,0.7667787832243125,0.9978872631048302,-27.873285
11059,SYT17,-0.566218,0.5712455845084837,0.9999741090652634,-25.601852,CLK3,-0.5522269,0.5807928991487725,1.0,-0.5046344,PITPNM1,-0.5736928,0.5661757201348188,0.9999330512443403,-2.551136,CDC42EP4,-0.2882237,0.7731755068244024,0.9997837817405957,-24.96786,MRPL40,-0.20176895,0.840097361153782,0.9995853741482472,-0.2217279,KIAA0226,-0.12284803,0.9022274425789625,1.0,-1.0636953,CIPC,-0.06345393,0.9494050445020589,0.999135589150443,-24.533386,METAP2,-0.29732108,0.7662213973276073,0.9978872631048302,-1.070454
11060,UBAP2L,-0.56624377,0.5712280773527243,0.9999741090652634,-0.7304258,BEX5,-0.5531221,0.5801798105501991,1.0,-1.9857396,ST3GAL4,-0.57407373,0.5659179054797021,0.9999330512443403,-2.770575,RP11-119B16.2,-0.2882237,0.7731755068244024,0.9997837817405957,-25.576855,GLRX2,-0.20268461,0.8393815554823546,0.9995853741482472,-0.68024856,PYGB,-0.123064116,0.9020563248918981,1.0,-0.89306366,LGALS9B,-0.06345393,0.9494050445020589,0.999135589150443,-24.79634,CPVL,-0.2976861,0.7659427497283192,0.9978872631048302,-3.4109623
11061,DMXL1,-0.5663726,0.5711405454041303,0.9999741090652634,-0.3959622,SLTM,-0.5532547,0.580089008412833,1.0,-0.46121633,EOMES,-0.57422614,0.5658147954021405,0.9999330512443403,-2.3830643,TCEANC2,-0.2882237,0.7731755068244024,0.9997837817405957,-25.326992,PDSS2,-0.20268461,0.8393815554823546,0.9995853741482472,-0.6909661,SRSF10,-0.12382044,0.9014574488739305,1.0,-1.0947309,DPCD,-0.06345393,0.9494050445020589,0.999135589150443,-24.954678,FKBP11,-0.29805115,0.7656641324068694,0.9978872631048302,0.6130748
11062,YAF2,-0.5665786,0.5710005075663298,0.9999741090652634,-0.4243242,TTC33,-0.5538846,0.5796577892587569,1.0,-1.7042637,NAA20,-0.574569,0.565582830717174,0.9999330512443403,-0.032173995,ARHGAP31,-0.2882237,0.7731755068244024,0.9997837817405957,-25.252785,ST6GAL1,-0.20273846,0.8393394533974823,0.9995853741482472,0.013796753,NF1,-0.12382044,0.9014574488739305,1.0,-1.1089264,RP11-223C24.1,-0.06345393,0.9494050445020589,0.999135589150443,-24.801432,DRG2,-0.29896373,0.7649677217907804,0.9978872631048302,-27.810625
11063,RABIF,-0.56709373,0.5706504845035363,0.9999741090652634,-0.5965101,CYB561,-0.5539841,0.5795897157723191,1.0,-2.1472614,PNPLA6,-0.574569,0.565582830717174,0.9999330512443403,-0.8441195,GPR160,-0.2884259,0.7730207604942261,0.9997837817405957,-1.0845736,ARHGAP31,-0.20424663,0.8381607821083731,0.9995853741482472,-25.167974,AIDA,-0.12414458,0.901200804871316,1.0,-0.9962301,SLC36A1,-0.06345393,0.9494050445020589,0.999135589150443,-24.496214,SNRNP35,-0.29896373,0.7649677217907804,0.9978872631048302,-28.074875
