,CD4 T_names,CD4 T_scores,CD4 T_pvals,CD4 T_pvals_adj,CD4 T_logfoldchanges,CD14 Monocytes_names,CD14 Monocytes_scores,CD14 Monocytes_pvals,CD14 Monocytes_pvals_adj,CD14 Monocytes_logfoldchanges,B_names,B_scores,B_pvals,B_pvals_adj,B_logfoldchanges,CD8 T_names,CD8 T_scores,CD8 T_pvals,CD8 T_pvals_adj,CD8 T_logfoldchanges,NK_names,NK_scores,NK_pvals,NK_pvals_adj,NK_logfoldchanges,FCGR3A Monocytes_names,FCGR3A Monocytes_scores,FCGR3A Monocytes_pvals,FCGR3A Monocytes_pvals_adj,FCGR3A Monocytes_logfoldchanges,Dendritic_names,Dendritic_scores,Dendritic_pvals,Dendritic_pvals_adj,Dendritic_logfoldchanges,Megakaryocytes_names,Megakaryocytes_scores,Megakaryocytes_pvals,Megakaryocytes_pvals_adj,Megakaryocytes_logfoldchanges
13191,BAG1,-3.5529966,0.00038086939258201273,0.006329114865355048,-0.9682849,TXK,-2.6274874,0.008601802264938313,0.1029364016242269,-3.1365557,SKP1,-2.6164947,0.008883775026284676,0.1576094317082381,-0.88488173,ARF5,-1.3561978,0.1750362415578337,1.0,-0.5198497,CD36,-1.1268034,0.2598256131586443,1.0,-3.0243177,GPATCH8,-0.8338972,0.4043389387840596,1.0,-1.9916372,PAG1,-0.357369,0.7208155782618048,0.999135589150443,-2.0845737,HMOX2,-1.1484003,0.25080332928968807,0.9978872631048302,-30.502659
13192,MAP2K3,-3.559515,0.0003715403052112385,0.0061986663572590325,-1.395308,AKIRIN1,-2.6283164,0.008580869009082665,0.1027755786817115,-1.6453466,IDH2,-2.6199615,0.008793970965047075,0.1562182873246834,-1.382806,HAVCR2,-1.3574145,0.1746495596980836,1.0,-6.1734643,TPR,-1.127175,0.259668505298674,1.0,-0.20822302,BEX4,-0.838273,0.4018773898790835,1.0,-1.4502832,NKTR,-0.357369,0.7208155782618048,0.999135589150443,-1.9906377,KRT10,-1.1511381,0.24967542049395108,0.9978872631048302,-4.9584603
13193,DRAM2,-3.5640752,0.0003651411100712426,0.0061067624189231964,-0.62839234,HNRNPM,-2.6320627,0.008486817749822377,0.10173795334009098,-0.2217679,GIMAP6,-2.6236567,0.00869913965317594,0.1547341131046107,-2.4684489,YWHAZ,-1.3580633,0.17444359030589107,1.0,-0.38943416,CYSTM1,-1.1283959,0.2591527569382521,1.0,-3.2331712,SLC39A8,-0.83967763,0.4010891732073494,1.0,-27.48096,PCM1,-0.357369,0.7208155782618048,0.999135589150443,-3.1662583,WDR83OS,-1.1513206,0.2496003527932531,0.9978872631048302,-1.1560158
13194,MOB3A,-3.590381,0.0003301951695790731,0.005542590643338321,-1.65012,CYLD,-2.6388264,0.008319357764393957,0.09990514218992884,-1.9948739,IDH3G,-2.6265903,0.00862451300228349,0.15360593677053996,-0.35463974,EIF4E2,-1.3618755,0.17323718163816648,1.0,-0.5831973,PLK3,-1.1288205,0.2589735326533078,1.0,-1.8363017,ITM2C,-0.8433512,0.39903207712471844,1.0,-2.8843594,TMEM175,-0.36089423,0.7181785231731721,0.999135589150443,-27.453424,PPHLN1,-1.1531458,0.2488505431547552,0.9978872631048302,-30.460949
13195,IFI27L2,-3.5935757,0.000326170923514729,0.005481750055246316,-1.3037579,TIGIT,-2.6450596,0.00816765583608853,0.0982554667860685,-4.657367,MYH9,-2.6282284,0.008583087865406198,0.15306692716018283,-0.8749767,PNN,-1.3628488,0.17293016411288853,1.0,-0.6324028,UBE2D1,-1.129086,0.2588615610942656,1.0,-1.3515686,S1PR5,-0.8455121,0.39782499253033177,1.0,-2.4271574,KRBOX4,-0.36089423,0.7181785231731721,0.999135589150443,-27.714802,TAGAP,-1.1578913,0.24690841385655504,0.9978872631048302,-30.706532
13196,ENSA,-3.6009443,0.0003170635530749174,0.005341780794679874,-0.8099841,HDAC1,-2.646651,0.00812932234516943,0.09799500739720048,-1.7948089,SH3BP1,-2.6283045,0.008581165451236591,0.15306692716018283,-0.68471235,PKIG,-1.3638626,0.17261078696131205,1.0,-28.51588,NDUFV2,-1.1314747,0.2578553265748835,1.0,-0.34381023,NOP58,-0.84967184,0.39550755940157467,1.0,-1.813614,STAT3,-0.36111456,0.7180138182582416,0.999135589150443,-1.5632787,FBL,-1.1593513,0.24631297733177726,0.9978872631048302,-2.178257
13197,LACTB,-3.6056335,0.0003113924863817423,0.0052526894935291685,-2.038695,FGFR1OP2,-2.6525857,0.00798778645590773,0.09643002064816779,-1.5104771,PSMA5,-2.6317713,0.008494101791349367,0.15187498300725583,-0.8907777,H2AFZ,-1.3650793,0.17222811690287543,1.0,-0.49312967,BLK,-1.1334919,0.2570077326141429,1.0,-28.643333,HLA-E,-0.8497799,0.3954474752294834,1.0,-3.0391176,AKTIP,-0.36144504,0.7177667854578154,0.999135589150443,-3.0867553,ZC3H15,-1.160264,0.2459413409553175,0.9978872631048302,-30.88672
13198,EIF5,-3.619572,0.0002950907355208198,0.004996141169052497,-0.89860344,MDH1,-2.6548402,0.007934599663904338,0.09587233461743092,-0.8669398,LINC00152,-2.6324189,0.00847792499460471,0.1517836336501423,-3.356856,ATP6V0D1,-1.3660526,0.1719224380933183,1.0,-0.5061195,NFKBIZ,-1.1346598,0.25651790515254114,1.0,-0.7437087,PPAPDC1B,-0.85140055,0.3945468747227536,1.0,-2.4507973,WBP11,-0.36331782,0.7163674909693867,0.999135589150443,-0.9788564,DRAP1,-1.1668346,0.24327716255418763,0.9978872631048302,-1.9872144
13199,NDUFA2,-3.6207056,0.0002938006705023017,0.004980447954596497,-0.10269264,CAMK4,-2.6600785,0.007812241326551062,0.09456052740716793,-2.0569346,PSMB7,-2.6366096,0.00837391584135921,0.15011749261228785,-0.8251588,FES,-1.3663366,0.1718333582929209,1.0,-4.450284,EMD,-1.1364646,0.2557621748425818,1.0,-1.1526817,WDR54,-0.85177875,0.39433691326749976,1.0,-1.8357213,RAB35,-0.3648601,0.7152158452667351,0.999135589150443,-27.321833,DECR1,-1.1673821,0.2430560667297167,0.9978872631048302,-30.571245
13200,TXNDC17,-3.6286411,0.0002849170605220832,0.004835832386138427,-0.743803,C4orf3,-2.6705225,0.007573331986309401,0.09183083542020082,-1.6891154,RAB32,-2.636876,0.008367335869260493,0.15011749261228785,-3.7814496,HNMT,-1.3729064,0.16978143528255452,1.0,-3.4860404,KIAA0040,-1.1381102,0.25507447623072355,1.0,-2.8719819,NSA2,-0.85356146,0.39334800590916463,1.0,-1.579806,TNFRSF18,-0.3648601,0.7152158452667351,0.999135589150443,-27.529812,C1orf86,-1.1673821,0.2430560667297167,0.9978872631048302,-30.621527
13201,GZMK,-3.63029,0.0002831029791120136,0.004810996599184826,-2.8754182,CLK1,-2.672545,0.007527831357385422,0.09135989312848113,-1.7112551,ASGR1,-2.6372192,0.008358882701142012,0.15011749261228785,-5.441524,FCRLA,-1.3758264,0.16887538826732873,1.0,-28.744322,RXRA,-1.139862,0.2543438239146557,1.0,-4.0417476,PITPNA-AS1,-0.8558845,0.39206168597345126,1.0,-3.839938,PREP,-0.3648601,0.7152158452667351,0.999135589150443,-27.26921,OSTC,-1.1768731,0.23924616587056113,0.9978872631048302,-30.655628
13202,AMICA1,-3.631604,0.00028166513724870937,0.004792500858844665,-1.0236932,SYNE2,-2.67533,0.007465575943454362,0.09068459564971933,-3.4802485,TWF2,-2.6376,0.00834949925239503,0.15011749261228785,-1.1775241,NDUFS7,-1.3778136,0.16826085068342667,1.0,-0.6467727,CD28,-1.141826,0.2535263408334727,1.0,-2.9840674,PRPF38B,-0.8576132,0.39110608266976377,1.0,-1.3067982,NPL,-0.3648601,0.7152158452667351,0.999135589150443,-27.361956,PRMT1,-1.1768731,0.23924616587056113,0.9978872631048302,-30.48952
13203,AGPAT2,-3.6388695,0.00027383746220575287,0.004665101809552416,-2.085163,TCP1,-2.6775181,0.007416985321424779,0.09025424729194269,-1.4735748,PBXIP1,-2.6409907,0.008266400794758162,0.14896901511079297,-1.0815177,HLA-DOB,-1.3805307,0.16742328370361736,1.0,-5.1999326,ZNF385A,-1.1421446,0.2533939485943182,1.0,-27.767445,PDLIM1,-0.85945,0.3900923053764095,1.0,-2.9129808,POLD4,-0.36530074,0.7148869225299072,0.999135589150443,-1.9921839,EIF5,-1.1818011,0.23728464734317523,0.9978872631048302,-2.7833395
13204,COX6A1,-3.6419613,0.0002705687726126899,0.004618384588141182,-1.4484493,COMMD8,-2.6787117,0.0073906010804911364,0.09009306952698262,-1.8797754,IK,-2.642705,0.008224667042979425,0.1484119524044998,-0.7286823,IL6R,-1.3811797,0.16722373177962802,1.0,-2.0038548,CLEC2D,-1.1432593,0.2529309549283112,1.0,-1.2105453,NUDCD3,-0.861881,0.3887530002902946,1.0,-2.9235337,SH2D2A,-0.36552107,0.7147224810115211,0.999135589150443,-3.2329917,LEPROTL1,-1.1850864,0.2359832975110281,0.9978872631048302,-3.2873535
13205,RAB7A,-3.6473203,0.00026498952300414003,0.004531254761195482,-1.3074741,MAGOH,-2.6880612,0.007186820189449559,0.0878431836703309,-1.30854,MFNG,-2.6433525,0.00820895009311332,0.1483235066890067,-1.1764743,IFT57,-1.3821936,0.16691228974294203,1.0,-1.5744829,PARVG,-1.145595,0.2519627848899636,1.0,-0.6826896,CCDC66,-0.86387986,0.3876538938117623,1.0,-4.59701,CHD9,-0.3687158,0.7123395706231235,0.999135589150443,-1.4977726,HNRNPC,-1.186364,0.23547858298076096,0.9978872631048302,-2.1190624
13206,PSMB7,-3.6582186,0.00025397432906517573,0.0043537549359997756,-1.0579928,ROCK1,-2.6908462,0.007127102092777859,0.08726881973246033,-1.6635756,ADA,-2.643924,0.008195104522752662,0.14826868525729553,-0.516434,MRPS25,-1.3844646,0.16621624180702,1.0,-1.7151421,PRAM1,-1.1460196,0.2517870319755051,1.0,-1.6375755,GCLM,-0.8639879,0.3875945366612723,1.0,-4.191438,TTC5,-0.36882597,0.712257451213685,0.999135589150443,-27.383642,DUT,-1.1872766,0.2351185406394426,0.9978872631048302,-3.1712787
13207,IQGAP1,-3.6587596,0.00025343882362346656,0.004350012549652341,-1.6466697,APMAP,-2.7028816,0.00687412463362184,0.08432177569364036,-2.6579454,SPCS1,-2.6611435,0.007787574020460437,0.1414553511478072,-0.66471714,NCOA4,-1.3846269,0.16616660774950853,1.0,-1.426187,HMOX1,-1.1486738,0.2506905132967494,1.0,-1.8692827,FBLN5,-0.8645281,0.3872978340235034,1.0,-4.2063336,TMEM41B,-0.36882597,0.712257451213685,0.999135589150443,-27.442453,CCDC12,-1.1894668,0.23425602954705904,0.9978872631048302,-4.9806366
13208,IDH2,-3.6665921,0.0002458044051729672,0.0042348763976659196,-1.0821111,RBM23,-2.7137232,0.006653174371314234,0.0817577359571715,-1.5574065,GBP1,-2.6627817,0.0077497666129353925,0.14095530415092303,-2.5148351,TAGAP,-1.3907912,0.16428876269749038,1.0,-0.6937828,PCGF5,-1.1510626,0.2497065005057899,1.0,-0.83155185,DNAJC9,-0.86739135,0.3857276234978195,1.0,-1.9934438,S100B,-0.36882597,0.712257451213685,0.999135589150443,-28.573313,USMG5,-1.1911094,0.2336106189950049,0.9978872631048302,-30.447802
13209,MAP3K8,-3.669555,0.00024297303830311497,0.004196640109935666,-4.284775,BCL2,-2.7148173,0.006631235199689633,0.08156121930811087,-3.2899857,UBE2L6,-2.668382,0.0076217571460602635,0.13881112549942956,0.73788726,QARS,-1.3918861,0.16395687668751868,1.0,-0.762931,SNORA76,-1.1531328,0.24885587504956797,1.0,-1.5186616,EMB,-0.8733339,0.38248113000704365,1.0,-1.9924033,MTO1,-0.36882597,0.712257451213685,0.999135589150443,-27.219315,MYADM,-1.1911094,0.2336106189950049,0.9978872631048302,-30.980824
13210,ADRBK1,-3.6728528,0.00023985759501237767,0.004148054297603717,-1.8321666,UBE2N,-2.7232053,0.006465184348762586,0.07966175935213846,-0.9257302,C1orf43,-2.6700962,0.007582951276476217,0.13828802367765272,-0.8573019,C1orf43,-1.3924134,0.1637972600092522,1.0,-0.309462,SURF1,-1.1532921,0.24879052634819665,1.0,-1.0594469,SIDT1-AS1,-0.873604,0.3823339612075054,1.0,-27.81036,GMFB,-0.36882597,0.712257451213685,0.999135589150443,-27.363926,NSMCE1,-1.1911094,0.2336106189950049,0.9978872631048302,-30.67141
13211,COMMD9,-3.6821797,0.00023124839415098914,0.004009279996696163,-1.2123957,OFD1,-2.7238686,0.006452218709309645,0.07959746270565082,-2.3800304,TSPAN14,-2.6718867,0.007542609906201855,0.1377980475254676,-1.91895,PCMT1,-1.3940356,0.16330686625926294,1.0,-0.75694174,LMNA,-1.1559993,0.24768143412863663,1.0,-2.0735447,PAXIP1-AS1,-0.873604,0.3823339612075054,1.0,-28.032804,MOCS2,-0.36882597,0.712257451213685,0.999135589150443,-28.549788,PSMC5,-1.1912919,0.23353898459921074,0.9978872631048302,0.122912936
13212,ZNF706,-3.6828494,0.00023064135086230637,0.004003817070538822,-1.0297695,ARID4B,-2.724863,0.006432814108548004,0.0795487941250021,-1.667043,CLTA,-2.6739821,0.007495646345544051,0.13724338315459428,-0.8618294,LAPTM4A,-1.3950495,0.16300093275873395,1.0,-0.7306213,DESI1,-1.1591843,0.2463810564412101,1.0,-2.0599153,CCSER2,-0.873658,0.3823045316143683,1.0,-2.1967435,SRP68,-0.36937678,0.7118469042316009,0.999135589150443,-2.6170886,DCK,-1.1958549,0.2317531836059975,0.9978872631048302,-30.619755
13213,MAPKAPK3,-3.687281,0.00022666304268820914,0.003949754723540153,-1.358377,CCDC107,-2.7267861,0.006395447363389738,0.07930123430517799,-1.5706307,IGFBP7,-2.676001,0.007450638817623817,0.1366016854878249,-5.581137,CXCL16,-1.3961039,0.16268322061192542,1.0,-2.9637341,NCF4,-1.163431,0.2446546732029108,1.0,-2.7861476,CLPP,-0.87560284,0.3812459914734877,1.0,-1.6753151,TMEM60,-0.36948693,0.7117648048542305,0.999135589150443,-2.4350152,GUK1,-1.2004179,0.22997710048224784,0.9978872631048302,0.351611
13214,SASH3,-3.6885693,0.00022551869712741685,0.003939826003064197,-1.4444818,MFNG,-2.7274823,0.006381966258496405,0.07920568802626217,-1.2085607,SPI1,-2.6824393,0.007308738399845338,0.1341794356298246,-2.0789757,CHCHD10,-1.4014571,0.16107742291443217,1.0,-0.43848836,SELM,-1.1670407,0.24319393771208764,1.0,0.1361354,FLOT1,-0.87565684,0.3812166132857463,1.0,-1.8506953,CTSD,-0.3699276,0.7114364407702508,0.999135589150443,-1.8835064,SUN2,-1.2011479,0.2296938279290922,0.9978872631048302,-3.9761734
13215,ARHGEF40,-3.6912487,0.00022315580723810698,0.0039035188016114785,-3.9888632,TPST2,-2.7275155,0.006381324939416246,0.07920568802626217,-2.0351849,MYEOV2,-2.6906683,0.007130906802763727,0.13126611529275403,-0.9385661,NBPF10,-1.4019033,0.1609441488132839,1.0,-1.6598802,CXCL16,-1.1681024,0.24276547856194974,1.0,-27.935478,MAP4K1,-0.880627,0.37851976779106344,1.0,-2.2179728,MRPS18A,-0.37047842,0.7110260609371517,0.999135589150443,-1.9837694,PRRC2C,-1.2029731,0.22898673270834324,0.9978872631048302,-30.674976
13216,CAST,-3.7139473,0.00020405139309442527,0.00359686478778528,-1.3270843,ZFAND6,-2.729306,0.006346779708324114,0.07891181951038703,-1.4281286,RPS27L,-2.6912017,0.007119515856289666,0.1312325812542426,-1.0043416,ATP6AP2,-1.4034848,0.1604723027741357,1.0,-0.39944452,CHMP1B,-1.1681554,0.24274406954516914,1.0,-0.413472,LINS,-0.88089705,0.37837353740811974,1.0,-3.1297824,TBC1D10A,-0.37213084,0.7097954242814404,0.999135589150443,-2.3224273,COPS6,-1.2077185,0.22715554033655327,0.9978872631048302,-30.600498
13217,SELT,-3.730256,0.00019128524102944694,0.003380522932316798,-1.0520718,ABHD14A,-2.7348096,0.006241636500999332,0.0778869908778024,-2.6046085,SRP9,-2.695697,0.0070241536611519865,0.1296490488681539,-1.0013016,PGK1,-1.4111497,0.1582004642588849,1.0,0.44567686,MGST3,-1.1698542,0.24205968182228244,1.0,-0.55023134,RPAIN,-0.88862234,0.3742060836660134,1.0,-1.5501983,HNRNPA1,-0.37246135,0.7095493876398424,0.999135589150443,-1.8404989,COX5B,-1.2077185,0.22715554033655327,0.9978872631048302,-1.3342249
13218,FIS1,-3.737161,0.00018610978358630487,0.0032933026736807545,-0.98017,TMED4,-2.7348428,0.006241007888320771,0.0778869908778024,-1.3001063,COX7A2L,-2.7005353,0.006922801128650654,0.1281232046940824,-0.9496083,NDUFB1,-1.4112308,0.15817655455417978,1.0,-0.55760807,DHPS,-1.171075,0.2415686174021059,1.0,-0.91778344,CYB5A,-0.88910854,0.3739447494839837,1.0,-1.9380599,TNIK,-0.37279183,0.7093033812821272,0.999135589150443,-27.399078,ATP6AP2,-1.2080836,0.22701511308053435,0.9978872631048302,-3.7369175
13219,MTMR11,-3.7401755,0.00018389187722371778,0.0032582599538062865,-5.090646,CD5,-2.7358043,0.006222802895636382,0.07786452455361072,-3.9011793,TUBA4A,-2.7009923,0.006913292772011228,0.1281201311829216,-1.4371719,FCGR1A,-1.4117175,0.1580331537903964,1.0,-28.224138,C12orf57,-1.1757464,0.2396962375405134,1.0,-1.0291573,TRIB2,-0.8905672,0.37316142467562086,1.0,-27.66052,IMMP2L,-0.37279183,0.7093033812821272,0.999135589150443,-27.449986,CACYBP,-1.2148367,0.22442836743401484,0.9978872631048302,-30.631584
13220,PARK7,-3.7488065,0.00017767809713704669,0.0031522347013421196,-1.169357,SMARCE1,-2.7385561,0.0061709628911929566,0.07728637907746139,-1.6037518,ODF3B,-2.7039258,0.0068525594792298436,0.1271664420814047,-1.9565738,PARP14,-1.413502,0.1575081933369462,1.0,-1.3534019,TREX1,-1.1757464,0.2396962375405134,1.0,-1.0332721,SON,-0.8937545,0.37145325421883246,1.0,-1.2832402,GPR56,-0.37279183,0.7093033812821272,0.999135589150443,-27.981127,RANBP1,-1.2168444,0.22366341312144988,0.9978872631048302,-2.1364634
13221,RTN4,-3.752465,0.0001751042423337676,0.003118674778396479,-1.0909445,DPY30,-2.7411091,0.0061232184286552135,0.07675851693837075,-1.5082647,CDC42EP3,-2.7039258,0.0068525594792298436,0.1271664420814047,-2.259487,CTSL,-1.4175168,0.1563318648990484,1.0,-2.507879,NENF,-1.1762241,0.23950532247241008,1.0,-0.74898875,CCDC104,-0.89553726,0.37049995560851345,1.0,-2.0722787,OXCT1,-0.37279183,0.7093033812821272,0.999135589150443,-27.328684,PSMA5,-1.2190347,0.22283104623763583,0.9978872631048302,-2.9872096
13222,NT5C,-3.7533152,0.00017451113484259238,0.003112153060118741,-1.1976554,TMC6,-2.7437282,0.006074579857657397,0.07628826755303438,-1.4216765,PRDX6,-2.7066686,0.0067962040625821705,0.1266347045030596,-0.84667665,CSTA,-1.4236813,0.1545387714535153,1.0,-27.968761,DNAJC4,-1.1797807,0.23808743591481762,1.0,-1.0924884,LPIN1,-0.8961855,0.3701536785821248,1.0,-2.6577265,PTPN22,-0.37279183,0.7093033812821272,0.999135589150443,-27.39789,SNHG7,-1.2212249,0.22200089876041695,0.9978872631048302,-3.337798
13223,RBM3,-3.7572057,0.00017182123996207376,0.0030761834005742553,-2.2525978,TMC8,-2.7499945,0.005959625964142539,0.07491320849885498,-0.70688635,HMOX2,-2.7109735,0.006708596831871893,0.1251723768058383,-1.166468,NDUFB5,-1.4257495,0.15394065519283232,1.0,-0.27725163,FAM195A,-1.1804178,0.2378341131810623,1.0,-2.069718,CHI3L2,-0.89904875,0.3686266945232466,1.0,-28.302511,ASB1,-0.37279183,0.7093033812821272,0.999135589150443,-27.563457,TMA7,-1.2217724,0.22179370844567836,0.9978872631048302,-2.3147411
13224,LILRB4,-3.7598853,0.00016999132859559117,0.0030474001050456697,-4.73566,PTPN7,-2.751619,0.005930144872420178,0.07461101539483515,-3.17829,ICAM3,-2.7110498,0.006707055446155734,0.1251723768058383,-0.72628653,VMA21,-1.4267634,0.1536481043699962,1.0,-1.0708845,SCGB3A1,-1.1854076,0.2358563361832332,1.0,-28.341558,UBASH3A,-0.89904875,0.3686266945232466,1.0,-27.698786,BNIP3,-0.37279183,0.7093033812821272,0.999135589150443,-27.43088,MRPL34,-1.221955,0.2217246758002298,0.9978872631048302,-30.509434
13225,ATP5I,-3.760349,0.00016967648009437927,0.0030457372356208342,-1.0694932,ECH1,-2.7595763,0.005787637440392234,0.07295189325141462,-0.88811505,PRDX5,-2.719012,0.006547724788560651,0.12250408970030119,-0.91034925,DAPP1,-1.4298456,0.15276134542391917,1.0,-1.7854257,CDKN1A,-1.1860446,0.23560469398492423,1.0,-2.1089191,ZNF276,-0.9001832,0.3680227488497343,1.0,-3.0511205,MOAP1,-0.3741138,0.7083196591527242,0.999135589150443,-1.7915317,PDCD2,-1.2243277,0.2208286518961231,0.9978872631048302,-30.570787
13226,KLRD1,-3.766481,0.00016556472498177756,0.0029797304965880544,-4.0161786,MRPL9,-2.7602725,0.0057753161537737255,0.07286355633197136,-0.9455745,VMP1,-2.7201548,0.00652513590915116,0.1222482429755451,-1.0618771,QPCT,-1.435361,0.15118424008686054,1.0,-4.318211,PAFAH1B3,-1.1940602,0.23245442426400909,1.0,-27.869652,TOB1,-0.9010476,0.3675630135255552,1.0,-1.2871281,RAB37,-0.3764272,0.7065993166944057,0.999135589150443,-2.5373673,OCIAD1,-1.2243277,0.2208286518961231,0.9978872631048302,-30.783148
13227,CAMK1,-3.794693,0.00014782624582387633,0.0026710001781668513,-3.3079073,UGP2,-2.7604382,0.005772386002418205,0.07286355633197136,-1.2676544,ALDH2,-2.7208405,0.006511616249303324,0.12216184027762762,-2.9914255,VPS28,-1.4403087,0.1497800670534789,1.0,-0.96774405,RAB31,-1.1940602,0.23245442426400909,1.0,-28.213459,MTF2,-0.90547746,0.365212489009933,1.0,-1.808951,HIST1H2AC,-0.3767577,0.706353675545389,0.999135589150443,-29.111385,SDHD,-1.2243277,0.2208286518961231,0.9978872631048302,-30.4675
13228,HES4,-3.8025513,0.00014321367129565304,0.002591071620248794,-4.281017,TMEM204,-2.7631903,0.005723940914323055,0.07234850294841141,-3.3895912,PTPRE,-2.724155,0.006446625760793867,0.12110825436099602,-3.874038,CREG1,-1.4420121,0.14929897223512226,1.0,-1.7470338,LILRB4,-1.1940602,0.23245442426400909,1.0,-28.065939,DPH5,-0.9070441,0.3643834578218206,1.0,-0.31800112,SMARCA5,-0.3785203,0.7050441065074171,0.999135589150443,-2.1999729,ERGIC3,-1.2256052,0.2203472542250139,0.9978872631048302,-4.04555
13229,NAPRT1,-3.8254042,0.00013055767035555625,0.0023652151799948462,-1.7603209,SERBP1,-2.7724404,0.005563771505498714,0.07051900409095135,-0.4830568,DENND2D,-2.7247646,0.0064347372157351115,0.12105073549601005,-1.5390173,COMMD9,-1.4482576,0.14754504378796485,1.0,-1.0340797,NDFIP1,-1.202766,0.22906693042884685,1.0,-0.5039207,COX11,-0.90936714,0.36315637169925696,1.0,-1.6289525,SUGT1,-0.3786305,0.7049622874070309,0.999135589150443,-1.6988789,EWSR1,-1.229073,0.21904439906738926,0.9978872631048302,-30.870136
13230,PPIA,-3.843903,0.00012109281753647421,0.002202475994290726,-1.3798195,ORMDL1,-2.779237,0.005448673988068771,0.06918806951145845,-1.3030939,RBX1,-2.728193,0.006368230939333515,0.1201291872104812,-0.8189908,MAT2B,-1.4506097,0.14688857138830083,1.0,-0.7209472,ISCU,-1.2029783,0.22898474988999873,1.0,-0.43830642,TERF2IP,-0.9126085,0.3614484861166135,1.0,-1.4088327,CLEC2D,-0.3800626,0.7038989499665598,0.999135589150443,-1.9665552,CST7,-1.229073,0.21904439906738926,0.9978872631048302,-34.2387
13231,C19orf43,-3.8535647,0.00011641043111928519,0.0021229423568748366,-0.98994696,IMPDH2,-2.7858682,0.005338459598261731,0.06791431811740388,-1.5267262,CIB1,-2.7308218,0.006317662396275561,0.11950403048623867,-0.6798717,COX7A2L,-1.453408,0.14611050776448883,1.0,-0.5996431,TMEM147,-1.2036152,0.2287383342005488,1.0,-0.24498719,MRPL9,-0.91320276,0.3611359208742092,1.0,-1.4975506,TOPORS,-0.38072357,0.703408373880417,0.999135589150443,-27.424454,ENY2,-1.229073,0.21904439906738926,0.9978872631048302,-30.668613
13232,PTP4A2,-3.8610623,0.00011289512485956569,0.0020615762214701515,-1.2402438,WDR54,-2.7893493,0.005281406645241678,0.06725089204535224,-3.5652175,FGFBP2,-2.7338314,0.006260209074232451,0.11858081111053015,-5.984634,LAMTOR2,-1.457139,0.14507800087660516,1.0,-0.59122854,PSMB4,-1.2043583,0.22845108791911006,1.0,-0.73468876,PLEKHF1,-0.91552573,0.3599157021699312,1.0,-4.8337045,SLC30A7,-0.38072357,0.703408373880417,0.999135589150443,-27.455591,CCR7,-1.229073,0.21904439906738926,0.9978872631048302,-31.162947
13233,RNF181,-3.8686113,0.00010945699097070853,0.0020014575655630624,-1.214563,PPP3CC,-2.7904766,0.005263050747623828,0.06707944047668511,-2.6908944,GOLGA7,-2.7356982,0.006224810238297116,0.1180733715186814,-1.4830129,NR4A2,-1.4585179,0.14469783983647894,1.0,-0.15719686,ATP5E,-1.2076496,0.22718208529267347,1.0,-0.7517981,GNG7,-0.91557974,0.35988735583117615,1.0,-3.761286,IRF3,-0.38380814,0.7011206538943409,0.999135589150443,-2.3771007,HSD17B10,-1.2314458,0.2181561650721362,0.9978872631048302,-30.553875
